hgnc_symbol,chromosome
ENSG00000262171,16
RPL15P20,16
ABCC1,16
RPL17P40,16
ABCC6,16
ENSG00000305554,16
ENSG00000305578,16
ENSG00000262332,16
NOMO3,16
ENSG00000263029,16
ENSG00000262848,16
ENSG00000297752,16
MIR3179-2,16
MIR3670-2,16
ENSG00000257366,16
MIR3180-2,16
PKD1P1,16
ENSG00000297771,16
Y_RNA,16
NPIPA6,16
MIR6511A2,16
MIR6770-2,16
ENSG00000277920,16
PKD1P2,16
ENSG00000293864,16
ENSG00000293814,16
MIR6511A3,16
ENSG00000293843,16
NPIPA7,16
PLA2G10FP,16
ENSG00000294290,16
ENSG00000260126,16
ENSG00000261362,16
ENSG00000287905,16
ENSG00000309379,16
ENSG00000302475,16
ENSG00000279729,16
SPRING1P3,16
ENSG00000297089,16
ENSG00000261448,16
ENSG00000279490,16
TCERG1P2,16
ENSG00000260405,16
XYLT1,16
ENSG00000279410,16
ENSG00000279415,16
ENSG00000279620,16
ENSG00000286849,16
ENSG00000275927,16
ENSG00000285850,16
ENSG00000294549,16
ENSG00000260945,16
ENSG00000294325,16
ENSG00000261555,16
ENSG00000259929,16
RPL7P47,16
ENSG00000280283,16
ENSG00000307278,16
ENSG00000309061,16
ENSG00000260242,16
ENSG00000295495,16
ENSG00000260933,16
ENSG00000302094,16
ENSG00000278994,16
ENSG00000299471,16
PLA2G10IP,16
NPIPA8,16
ENSG00000285628,16
PKD1P4,16
ENSG00000290386,16
MIR6511A4,16
ENSG00000277647,16
NPIPA9,16
PKD1P5,16
MIR6770-3,16
ENSG00000294181,16
ENSG00000291270,16
ENSG00000290383,16
Y_RNA,16
ENSG00000297097,16
ENSG00000257563,16
MIR3180-3,16
MIR3670-3,16
ENSG00000257527,16
MIR3179-3,16
NOMO2,16
MIR3670-4,16
MIR3179-4,16
ENSG00000262974,16
ENSG00000260550,16
ABCC6P1,16
ABCC6P1,16
ENSG00000294120,16
RPS15A,16
ENSG00000260342,16
ENSG00000305186,16
ARL6IP1,16
ENSG00000294333,16
ENSG00000260017,16
SMG1,16
SMG1-DT,16
TMC7,16
RNU6-1340P,16
COQ7-DT,16
ENSG00000261357,16
COQ7,16
ENSG00000260430,16
ENSG00000278389,16
ITPRIPL2,16
ENSG00000261427,16
ITPRIPL2-AS1,16
SYT17,16
ENSG00000286790,16
CLEC19A,16
ENSG00000259871,16
LINC02858,16
ENSG00000297159,16
ENSG00000259925,16
ENSG00000280265,16
TMC5,16
ENSG00000260681,16
ENSG00000260592,16
RNU4-46P,16
ENSG00000260934,16
GDE1,16
ENSG00000279747,16
CCP110,16
VPS35L,16
ENSG00000276571,16
KNOP1,16
ENSG00000261312,16
IQCK,16
IQCK-AS1,16
LARP7P2,16
GPRC5B,16
ENSG00000299711,16
ENSG00000309935,16
ENSG00000302616,16
GPR139,16
ENSG00000300264,16
ENSG00000277211,16
ENSG00000263253,16
ENSG00000304556,16
SNRPEP3,16
GP2,16
UMOD,16
PDILT,16
ENSG00000263237,16
ACSM5,16
ENSG00000262995,16
ACSM2A,16
ENSG00000280306,16
ACSM2B,16
ENSG00000260201,16
ACSM5P1,16
ACSM3,16
ENSG00000275315,16
ENSG00000274730,16
ACSM1,16
THUMPD1,16
ENSG00000283399,16
ENSG00000285303,16
ENSG00000260510,16
ERI2,16
RNU6-944P,16
REXO5,16
ENSG00000275908,16
DCUN1D3,16
LYRM1,16
DNAH3,16
ENSG00000289640,16
LDAF1,16
ENSG00000262983,16
ZP2,16
ENSG00000289978,16
ANKS4B,16
CRYM,16
ENSG00000299922,16
ENSG00000283421,16
ENSG00000293411,16
ABCA15P,16
ENSG00000257403,16
ENSG00000309471,16
SNX29P1,16
ENSG00000294310,16
ENSG00000290192,16
ENSG00000276548,16
NPIPB3,16
ENSG00000302895,16
ENSG00000291073,16
SMG1P3,16
ENSG00000302877,16
MIR3680-1,16
ENSG00000287809,16
SLC7A5P2,16
ENSG00000305577,16
ENSG00000305553,16
ENSG00000273956,16
ENSG00000257639,16
ENSG00000299776,16
ENSG00000271609,16
ENSG00000252798,16
METTL9,16
ENSG00000301756,16
ENSG00000261596,16
ENSG00000301783,16
ENSG00000301768,16
IGSF6,16
RNU6-1005P,16
RNU6-196P,16
OTOA,16
ENSG00000302351,16
ENSG00000260306,16
ENSG00000291066,16
RRN3P1,16
ENSG00000302414,16
ENSG00000276721,16
NPIPB4,16
SMG1P4,16
ENSG00000291262,16
ENSG00000310275,16
ENSG00000290674,16
ABCA3P1,16
ENSG00000290675,16
ENSG00000274460,16
UQCRC2,16
PDZD9,16
ENSG00000260395,16
ENSG00000275445,16
MOSMO,16
ENSG00000260277,16
VWA3A,16
ENSG00000301964,16
SDR42E2,16
ENSG00000287739,16
ENSG00000296486,16
EEF2K,16
ENSG00000305400,16
ENSG00000261113,16
POLR3E,16
ENSG00000286808,16
CDR2,16
ENSG00000260635,16
CDR2-DT,16
MFSD13B,16
MFSD13B,16
RRN3P3,16
RRN3P3,16
ENSG00000291060,16
SMG1P1,16
NPIPB5,16
ENSG00000294592,16
ENSG00000277041,16
OTOAP1,16
OTOAP1,16
ENSG00000304653,16
ENSG00000260973,16
LINC02890,16
ENSG00000283213,16
HS3ST2,16
ENSG00000294175,16
ENSG00000305221,16
ENSG00000301965,16
ENSG00000308176,16
ENSG00000261090,16
ENSG00000260566,16
USP31,16
ENSG00000280400,16
ENSG00000285613,16
SCNN1G,16
ENSG00000260741,16
SCNN1B,16
COG7,16
RN7SKP23,16
SNORA75,16
ENSG00000259782,16
ENSG00000260136,16
GGA2,16
CCNYL7,16
EARS2,16
SUB1P4,16
UBFD1,16
ENSG00000260751,16
NDUFAB1,16
PALB2,16
PALB2-AS1,16
DCTN5,16
ENSG00000260482,16
PLK1,16
ENSG00000261266,16
ERN2,16
ENSG00000278912,16
ENSG00000261583,16
ENSG00000279756,16
CHP2,16
PRKCB,16
ENSG00000279276,16
ENSG00000279202,16
ENSG00000307680,16
MIR1273H,16
ENSG00000297426,16
ENSG00000279554,16
LINC02194,16
CACNG3,16
ENSG00000201541,16
RNU7-24P,16
ENSG00000300455,16
ENSG00000260072,16
ENSG00000308621,16
RBBP6,16
ENSG00000289171,16
TNRC6A,16
LINC01567,16
ENSG00000261669,16
SLC5A11,16
ARHGAP17,16
ENSG00000260714,16
ENSG00000291179,16
ENSG00000262587,16
ENSG00000298808,16
LINC02175,16
SCML2P2,16
ENSG00000263326,16
LCMT1-AS1,16
ENSG00000262700,16
ENSG00000275494,16
LCMT1,16
ENSG00000297594,16
LCMT1-AS2,16
ENSG00000297527,16
ENSG00000297552,16
RN7SL557P,16
ENSG00000309232,16
AQP8,16
ZKSCAN2,16
ENSG00000259955,16
ZKSCAN2-DT,16
ENSG00000306665,16
LINC02191,16
CYCSP39,16
ENSG00000296116,16
ENSG00000296133,16
ENSG00000310159,16
HS3ST4,16
ENSG00000285882,16
ENSG00000260255,16
MIR548W,16
RNA5SP405,16
ENSG00000303230,16
HMGN2P3,16
HSPE1P16,16
ENSG00000231876,16
ENSG00000295532,16
ENSG00000228480,16
ENSG00000304174,16
ENSG00000286712,16
LINC02195,16
ENSG00000304809,16
ENSG00000304829,16
ENSG00000260580,16
ENSG00000301457,16
ENSG00000295256,16
ENSG00000308301,16
C16orf82,16
ENSG00000261482,16
EEF1A1P38,16
LINC02129,16
KDM8,16
ENSG00000259940,16
NSMCE1,16
ENSG00000298782,16
NSMCE1-DT,16
ENSG00000274092,16
IL4R,16
ENSG00000294275,16
IL21R,16
ENSG00000308281,16
IL21R-AS1,16
GTF3C1,16
KATNIP,16
ENSG00000261736,16
ENSG00000261329,16
ENSG00000273553,16
Y_RNA,16
ENSG00000305858,16
GSG1L,16
ENSG00000308404,16
RNU6-159P,16
RNU6-1241P,16
ENSG00000310204,16
XPO6,16
TPRKBP2,16
ENSG00000200652,16
RNY1P10,16
ENSG00000298931,16
GAPDHP35,16
ENSG00000283662,16
SBK1,16
ENSG00000246465,16
ENSG00000277191,16
NPIPB6,16
ENSG00000271623,16
ENSG00000309023,16
EIF3CL,16
MIR6862-1,16
ENSG00000309043,16
CDC37P2,16
ENSG00000309056,16
ENSG00000275654,16
ENSG00000270118,16
NPIPB7,16
ENSG00000261832,16
CLN3,16
APOBR,16
IL27,16
ENSG00000301581,16
NUPR1,16
ENSG00000289754,16
ENSG00000271495,16
ENSG00000275441,16
SGF29,16
SULT1A2,16
ENSG00000288656,16
ENSG00000307459,16
ENSG00000278665,16
ENSG00000278725,16
ENSG00000289755,16
SULT1A1,16
ENSG00000293550,16
ENSG00000285020,16
ENSG00000307483,16
ENSG00000289756,16
NPIPB8,16
ENSG00000295964,16
PLA2G10DP,16
EIF3C,16
CDC37P1,16
MIR6862-2,16
ENSG00000270424,16
NPIPB9,16
ENSG00000295947,16
PLA2G10KP,16
ENSG00000251417,16
ENSG00000240634,16
ENSG00000275807,16
ENSG00000260796,16
ENSG00000296951,16
ATXN2L,16
ENSG00000260570,16
TUFM,16
MIR4721,16
SH2B1,16
ENSG00000261766,16
ATP2A1-AS1,16
ATP2A1,16
ENSG00000252461,16
RABEP2,16
CD19,16
NFATC2IP,16
NFATC2IP-AS1,16
MIR4517,16
ENSG00000260367,16
SPNS1,16
ENSG00000261067,16
LAT,16
ENSG00000261552,16
ENSG00000303341,16
NPIPB10P,16
ENSG00000306879,16
ENSG00000306859,16
PLA2G10CP,16
RRN3P2,16
ENSG00000284671,16
ENSG00000290677,16
ENSG00000284649,16
ENSG00000300431,16
ENSG00000300231,16
ENSG00000300467,16
ENSG00000300260,16
ENSG00000289080,16
ENSG00000300350,16
ENSG00000300485,16
ENSG00000279106,16
ENSG00000259807,16
ENSG00000273582,16
ENSG00000260953,16
ENSG00000289029,16
ENSG00000300448,16
ENSG00000260413,16
SNX29P2,16
ENSG00000278078,16
NPIPB11,16
SMG1P6,16
ENSG00000309313,16
ENSG00000303051,16
BOLA2-SMG1P6,16
ENSG00000260335,16
ENSG00000309270,16
BOLA2,16
SLX1B,16
SLX1B-SULT1A4,16
SULT1A4,16
ENSG00000290678,16
ENSG00000258150,16
ENSG00000279228,16
ENSG00000290679,16
ENSG00000309168,16
ENSG00000257691,16
PLA2G10HP,16
NPIPB12,16
SMG1P2,16
ENSG00000309202,16
ENSG00000309225,16
ENSG00000279583,16
ENSG00000309183,16
MIR3680-2,16
SLC7A5P1,16
ENSG00000305172,16
CA5AP1,16
ENSG00000260514,16
SPN,16
QPRT,16
ENSG00000289181,16
RN7SKP127,16
ENSG00000306882,16
C16orf54,16
ENSG00000260719,16
ENSG00000293832,16
ZG16,16
ENSG00000298198,16
ENSG00000298222,16
KIF22,16
ENSG00000275857,16
MAZ,16
ENSG00000259952,16
MVP-DT,16
ENSG00000280607,16
PRRT2,16
ENSG00000280893,16
PAGR1,16
ENSG00000281348,16
MVP,16
CDIPT,16
ENSG00000278713,16
CDIPTOSP,16
CDIPTOSP,16
SEZ6L2,16
ASPHD1,16
KCTD13,16
ENSG00000279789,16
KCTD13-DT,16
TMEM219,16
ENSG00000305284,16
TAOK2,16
HIRIP3,16
INO80E,16
DOC2A,16
C16orf92,16
TLCD3B,16
ENSG00000285043,16
ALDOA,16
ENSG00000274904,16
PPP4C,16
TBX6,16
YPEL3,16
YPEL3-DT,16
GDPD3,16
ENSG00000261367,16
ENSG00000275371,16
ENSG00000300821,16
MAPK3,16
CORO1A,16
CORO1A-AS1,16
BOLA2B,16
SLX1A,16
SLX1A-SULT1A3,16
SULT1A3,16
ENSG00000290692,16
ENSG00000258130,16
ENSG00000278887,16
ENSG00000290693,16
ENSG00000302389,16
ENSG00000261444,16
PLA2G10JP,16
NPIPB13,16
ENSG00000291047,16
SMG1P5,16
SMG1P5,16
ENSG00000299933,16
ENSG00000273724,16
CD2BP2,16
CD2BP2-DT,16
TBC1D10B,16
ENSG00000274653,16
MYL11,16
ZNF48,16
SEPTIN1,16
ENSG00000280137,16
ZNF771,16
SNORA80C,16
DCTPP1,16
SEPHS2,16
Y_RNA,16
Y_RNA,16
ITGAL,16
ENSG00000261346,16
RNU7-61P,16
ITGAL-AS1,16
MIR4518,16
ZNF768,16
ENSG00000261459,16
ENSG00000278922,16
ZNF747,16
ZNF747-DT,16
RPL7L1P16,16
ENSG00000295790,16
ZNF764,16
ZNF688,16
ENSG00000239791,16
ZNF785,16
ENSG00000260167,16
ENSG00000261588,16
ZNF689,16
ENSG00000289491,16
ENSG00000260678,16
ENSG00000261680,16
ENSG00000260113,16
ENSG00000288983,16
PRR14,16
FBRS,16
ENSG00000306477,16
RNU6-416P,16
ENSG00000261840,16
SRCAP,16
RNU6-1043P,16
ENSG00000282034,16
SNORA30,16
TMEM265,16
ENSG00000260899,16
PHKG2,16
CFAP119,16
RNF40,16
ENSG00000280211,16
ENSG00000310564,16
ZNF629,16
Metazoa_SRP,16
ENSG00000260082,16
ENSG00000274678,16
BCL7C,16
MIR762HG,16
MIR4519,16
ENSG00000262721,16
MIR762,16
CTF1,16
CTF2P,16
FBXL19-AS1,16
FBXL19,16
ENSG00000261487,16
ORAI3,16
ENSG00000275263,16
SETD1A,16
ENSG00000279196,16
HSD3B7,16
STX1B,16
STX4,16
ENSG00000299404,16
ENSG00000260911,16
ENSG00000232748,16
ZNF668,16
ENSG00000261124,16
ZNF646,16
PRSS53,16
ENSG00000255439,16
VKORC1,16
ENSG00000297437,16
ENSG00000280160,16
BCKDK,16
KAT8,16
ENSG00000262766,16
ENSG00000278133,16
ENSG00000261385,16
PRSS8,16
PRSS36,16
ENSG00000263343,16
NDUFA3P6,16
FUS,16
ENSG00000260304,16
PYCARD,16
PYCARD-AS1,16
TRIM72,16
PYDC1,16
ENSG00000310348,16
ITGAM,16
ENSG00000289930,16
ENSG00000301315,16
ITGAX,16
ENSG00000261245,16
ENSG00000308290,16
ITGAD,16
ENSG00000260757,16
COX6A2,16
ENSG00000277543,16
ZNF843,16
ENSG00000261474,16
ENSG00000260267,16
ARMC5,16
ENSG00000280132,16
TGFB1I1,16
SLC5A2,16
ENSG00000260740,16
RUSF1,16
RUSF1-DT,16
ENSG00000289889,16
AHSP,16
ENSG00000301942,16
LINC02190,16
ENSG00000261648,16
VN1R64P,16
VN1R65P,16
FRG2KP,16
FRG2KP,16
ENSG00000278885,16
YBX3P1,16
KRBOX5P1,16
VN1R66P,16
RBM22P12,16
ENSG00000260472,16
ENSG00000260568,16
ENSG00000290927,16
CLUHP3,16
ENSG00000261731,16
KRBOX5,16
ENSG00000259810,16
VN1R67P,16
ENSG00000293359,16
ENSG00000261457,16
VN1R3,16
RBM22P13,16
ENSG00000310273,16
ENSG00000259874,16
ZNF267,16
ENSG00000296942,16
ENSG00000259950,16
ENSG00000261289,16
ENSG00000197476,16
ENSG00000260218,16
ENSG00000308135,16
ENSG00000260628,16
ENSG00000291271,16
ENSG00000290953,16
ENSG00000293243,16
IGHV1OR16-1,16
ENSG00000223931,16
IGHV1OR16-3,16
IGHV3OR16-9,16
ENSG00000261727,16
ENSG00000296187,16
ENSG00000291276,16
ENSG00000286473,16
ENSG00000260584,16
HERC2P4,16
ENSG00000301929,16
ENSG00000290845,16
ENSG00000279997,16
ENSG00000260847,16
ENSG00000260649,16
ABHD17AP8,16
ENSG00000260344,16
ENSG00000260575,16
TP53TG3D,16
ENSG00000293775,16
ENSG00000260402,16
ENSG00000308178,16
ENSG00000259822,16
ENSG00000293342,16
ENSG00000261127,16
ENSG00000299855,16
ENSG00000293890,16
CHEK2P7,16
ENSG00000308771,16
ACTR3BP3,16
ENSG00000260866,16
PABPC1P13,16
ENSG00000261541,16
ENSG00000260662,16
ABCD1P3,16
ENSG00000289734,16
FAM153DP,16
ENSG00000262187,16
ENSG00000293291,16
ENSG00000261111,16
ENSG00000261569,16
ENSG00000261263,16
ENSG00000260311,16
TP53TG3,16
ENSG00000260974,16
ENSG00000261391,16
ABHD17AP7,16
ENSG00000260845,16
ENSG00000261108,16
ENSG00000291274,16
HERC2P5,16
ENSG00000291275,16
ENSG00000303798,16
ENSG00000290984,16
ENSG00000278950,16
ENSG00000279780,16
ENSG00000279795,16
ENSG00000260158,16
ENSG00000261719,16
ENSG00000259934,16
IGHV2OR16-5,16
BCAP31P2,16
SLC6A10P,16
SLC6A10P,16
ENSG00000214614,16
IGHV3OR16-15,16
IGHV3OR16-6,16
ENSG00000277304,16
ENSG00000260610,16
ENSG00000293292,16
IGHV1OR16-2,16
IGHV3OR16-10,16
ENSG00000260921,16
IGHV1OR16-4,16
IGHV3OR16-8,16
ENSG00000261259,16
ENSG00000291267,16
ENSG00000291268,16
ENSG00000260900,16
HERC2P8,16
ENSG00000290986,16
ENSG00000291269,16
ENSG00000261682,16
ENSG00000259800,16
ABHD17AP9,16
ENSG00000260414,16
ENSG00000260419,16
TP53TG3C,16
ENSG00000260827,16
ENSG00000261507,16
TP53TG3E,16
ENSG00000301318,16
ENSG00000294132,16
ENSG00000282973,16
TP53TG3B,16
ENSG00000261009,16
ENSG00000283110,16
TP53TG3F,16
ENSG00000308016,16
ENSG00000282927,16
ENSG00000262090,16
ENSG00000260626,16
ENSG00000261466,16
ENSG00000261200,16
ENSG00000290420,16
CHEK2P6,16
ENSG00000307000,16
ENSG00000259882,16
ENSG00000294426,16
ENSG00000296504,16
ENSG00000291264,16
BMS1P8,16
ENSG00000282924,16
ENSG00000303279,16
ENPP7P13,16
ENSG00000260308,16
ENSG00000301813,16
IGHV3OR16-12,16
ENSG00000261153,16
IGHV3OR16-13,16
IGHV3OR16-17,16
ENSG00000270924,16
ENSG00000271691,16
ENSG00000260312,16
IGHV3OR16-11,16
ENSG00000260525,16
ARHGAP23P1,16
ENSG00000290419,16
IGHV3OR16-7,16
ENSG00000261607,16
IGHV3OR16-16,16
ENSG00000205452,16
ENSG00000270401,16
ENSG00000198555,16
ENSG00000303944,16
BCAP31P1,16
ENSG00000259990,16
ENSG00000283065,16
ENSG00000261197,16
ENSG00000262561,16
DUX4L45,16
PCMTD1P2,16
DUX4L46,16
DUX4L47,16
LINC00273,16
RNA5-8SP2,16
BCLAF1P2,16
CCNYL1B,16
ENSG00000309498,16
ENSG00000288300,16
ENSG00000310002,16
ENSG00000286968,16
ENSG00000279165,16
ENSG00000287353,16
LINC02184,16
ENSG00000179755,16
ENSG00000261566,16
ENSG00000262885,16
ENSG00000306178,16
ENSG00000306134,16
CCNYL3,16
CLUHP11,16
NAMPTP3,16
VPS35P1,16
VN1R68P,16
ENSG00000298402,16
VN1R69P,16
ENSG00000261800,16
ENSG00000280180,16
UBE2MP1,16
SLC25A1P4,16
ENSG00000260073,16
ENSG00000260590,16
ENSG00000261398,16
ENSG00000260958,16
TP53TG3GP,16
ENSG00000296866,16
ENSG00000296889,16
RARRES2P5,16
FGFR3P5,16
ENSG00000296849,16
FRG2JP,16
RARRES2P6,16
ENSG00000296809,16
AGGF1P8,16
ENSG00000296833,16
FRG2HP,16
RARRES2P9,16
AGGF1P9,16
C2orf69P4,16
LINC01566,16
ENSG00000294937,16
FRG2GP,16
AGGF1P4,16
ENSG00000308141,16
ENSG00000308158,16
FRG2IP,16
RARRES2P7,16
AGGF1P5,16
ENSG00000308182,16
C2orf69P3,16
ENSG00000278681,16
ENSG00000293007,16
ZNF971P,16
ENSG00000287163,16
ENSG00000290413,16
FRG2DP,16
RARRES2P10,16
AGGF1P6,16
ENSG00000293673,16
C2orf69P2,16
ENSG00000287448,16
ENSG00000260857,16
TP53TG3HP,16
ENSG00000293017,16
ENSG00000303905,16
ENSG00000282946,16
RARRES2P8,16
AGGF1P7,16
C2orf69P1,16
C1QL1P1,16
KIF18BP1,16
ENSG00000259791,16
ENSG00000260522,16
RNA5SP406,16
RNA5SP407,16
RNA5SP408,16
RNA5SP409,16
LINC02167,16
RNA5SP410,16
RNA5SP411,16
RNA5SP412,16
RNA5SP413,16
RNA5SP414,16
RNA5SP415,16
RNA5SP416,16
RNA5SP417,16
RNA5SP418,16
RNA5SP419,16
RNA5SP420,16
RNA5SP421,16
RNA5SP422,16
RNA5SP423,16
ENSG00000260611,16
ENSG00000299143,16
HMGN2P41,16
VN1R70P,16
ENSG00000304337,16
ENSG00000261782,16
ENSG00000279666,16
PPP1R1AP2,16
ENSG00000290429,16
ANKRD26P1,16
RNU6-845P,16
ENSG00000261356,16
ENSG00000260251,16
SHCBP1,16
ENSG00000261512,16
RAB43P1,16
ENSG00000260909,16
VPS35,16
ENSG00000261131,16
ENSG00000280376,16
ORC6,16
MYLK3,16
ENSG00000300741,16
ENSG00000298615,16
ENSG00000260782,16
C16orf87,16
CKBP1,16
ENSG00000261725,16
GPT2,16
DNAJA2,16
DNAJA2-DT,16
ENSG00000259821,16
ENSG00000259983,16
NETO2,16
ITFG1-AS1,16
RPL23AP72,16
ITFG1,16
ENSG00000260744,16
ENSG00000279509,16
ENSG00000294359,16
ENSG00000260012,16
ENSG00000294381,16
ITFG1-AS2,16
Y_RNA,16
5S_rRNA,16
PHKB,16
RNA5SP425,16
ENSG00000262038,16
ENSG00000259866,16
EIF4BP5,16
NDUFA5P11,16
LINC02133,16
ENSG00000304705,16
ENSG00000296450,16
ENSG00000260497,16
ENSG00000305915,16
LINC02192,16
ENSG00000305073,16
LINC02134,16
ENSG00000288026,16
ENSG00000300445,16
ENSG00000300429,16
ENSG00000261017,16
ENSG00000303895,16
ABCC12,16
ENSG00000261538,16
ABCC11,16
ENSG00000302161,16
LONP2,16
UBA52P8,16
ENSG00000280067,16
SIAH1,16
Metazoa_SRP,16
ENSG00000261802,16
ENSG00000260688,16
MOCS1P1,16
ENSG00000295475,16
N4BP1,16
ENSG00000261267,16
RPS2P44,16
ENSG00000260033,16
ENSG00000260086,16
ENSG00000289119,16
ENSG00000259912,16
ENSG00000295535,16
ENSG00000272545,16
KLF8P1,16
RNU6-257P,16
ENSG00000260184,16
ENSG00000304097,16
ENSG00000300084,16
ENSG00000309763,16
ENSG00000298306,16
MTND4LP25,16
ENSG00000287469,16
ENSG00000296468,16
ENSG00000261421,16
ENSG00000310105,16
ENSG00000261815,16
CBLN1,16
SYNAGE,16
ENSG00000295616,16
ENSG00000280189,16
ENSG00000262950,16
C16orf78,16
ENSG00000263110,16
LINC02179,16
ZNF423,16
ADAM3B,16
ENSG00000293942,16
ENSG00000294253,16
MRPS21P7,16
ENSG00000280131,16
MRPS21P8,16
ENSG00000300023,16
ENSG00000275155,16
ENSG00000300045,16
ENSG00000279842,16
ENSG00000261751,16
RPL34P29,16
ENSG00000306164,16
NCOA5LP,16
CNEP1R1,16
HEATR3-AS1,16
ENSG00000261835,16
Metazoa_SRP,16
ACTG1P16,16
HEATR3,16
ENSG00000279356,16
RNY4P3,16
ENSG00000260381,16
ENSG00000287444,16
RPL10P14,16
SNORA70,16
TENT4B,16
ENSG00000310271,16
ADCY7,16
MIR6771,16
BRD7,16
ENSG00000261393,16
LINC02178,16
ENSG00000305256,16
ENSG00000260573,16
ENSG00000308286,16
NKD1,16
ENSG00000260029,16
ENSG00000278909,16
NKD1-AS1,16
ENSG00000260249,16
SNX20,16
NOD2,16
ENSG00000270120,16
CYLD-AS1,16
CYLD,16
MIR3181,16
CYLD-AS2,16
LINC02168,16
ENSG00000306234,16
LINC02128,16
ENSG00000260042,16
RNA5SP426,16
LINC02127,16
ENSG00000260605,16
ENSG00000260620,16
ENSG00000304266,16
ENSG00000287718,16
SOD1P2,16
ENSG00000297955,16
ENSG00000297979,16
SALL1,16
ENSG00000261238,16
ENSG00000285367,16
ENSG00000304036,16
ENSG00000287256,16
ENSG00000261047,16
UNGP1,16
ENSG00000260850,16
ENSG00000296789,16
HNRNPA1L3,16
ENSG00000304930,16
ENSG00000304948,16
RN7SKP142,16
LINC01571,16
ENSG00000308059,16
ENSG00000301048,16
ENSG00000296072,16
ENSG00000300087,16
LINC00919,16
LINC02180,16
ENSG00000279779,16
ENSG00000260975,16
ENSG00000260478,16
ENSG00000293674,16
CASC22,16
ENSG00000289907,16
ENSG00000298778,16
TOX3,16
ENSG00000279427,16
ENSG00000285800,16
ENSG00000307532,16
CASC16,16
LINC03064,16
ENSG00000260393,16
ENSG00000261261,16
ENSG00000234337,16
PHB1P21,16
ENSG00000260258,16
ENSG00000293233,16
MTCH2P4,16
CHD9NB,16
CHD9,16
ENSG00000300200,16
ENSG00000261291,16
ENSG00000280227,16
ENSG00000261056,16
ENSG00000279589,16
ENSG00000238645,16
RNA5SP427,16
ENSG00000291103,16
ENSG00000259962,16
MPHOSPH10P1,16
ENSG00000261804,16
ENSG00000262714,16
ENSG00000279741,16
ENSG00000280027,16
ENSG00000302917,16
RBL2,16
RNU6-1153P,16
ENSG00000259926,16
ENSG00000279344,16
ENSG00000279722,16
AKTIP,16
ENSG00000302896,16
ENSG00000288801,16
ENSG00000287909,16
RPGRIP1L,16
ENSG00000275191,16
FTO,16
ENSG00000261630,16
ENSG00000280392,16
ENSG00000260194,16
ENSG00000261049,16
ENSG00000307128,16
ENSG00000304361,16
ENSG00000304379,16
ENSG00000296417,16
ENSG00000259759,16
LINC02169,16
IRX3,16
ENSG00000287885,16
LINC02140,16
ENSG00000286845,16
ENSG00000294553,16
LINC02183,16
ENSG00000283258,16
ENSG00000299428,16
CRNDE,16
ENSG00000286357,16
IRX5,16
ENSG00000259725,16
ENSG00000259711,16
MTND5P34,16
ENSG00000299231,16
ENSG00000285775,16
ENSG00000299155,16
ENSG00000259283,16
RN7SL841P,16
ENSG00000283423,16
IRX6,16
ENSG00000296825,16
ENSG00000263207,16
RPL31P56,16
MMP2-AS1,16
MMP2,16
ENSG00000274508,16
ENSG00000279030,16
LPCAT2,16
ENSG00000261997,16
CAPNS2,16
ENSG00000294394,16
SLC6A2,16
ENSG00000278928,16
CES1P2,16
ENSG00000303450,16
CES1P1,16
CES1P1,16
CES1,16
ENSG00000294007,16
CES5A,16
GNAO1-DT,16
ENSG00000279523,16
ENSG00000260041,16
GNAO1,16
MIR3935,16
ENSG00000307404,16
ENSG00000287866,16
ENSG00000260198,16
ENSG00000279764,16
ENSG00000272372,16
AMFR,16
ENSG00000260621,16
NUDT21,16
ENSG00000288725,16
OGFOD1,16
BBS2,16
ENSG00000299202,16
MT4,16
MT3,16
MT2A,16
ENSG00000260823,16
ENSG00000291105,16
MT1L,16
MT1E,16
MT1M,16
MT1JP,16
MT1JP,16
MT1A,16
ENSG00000291095,16
MT1DP,16
ENSG00000259923,16
MT1CP,16
MT1B,16
ENSG00000310278,16
MT1F,16
ENSG00000310325,16
MT1G,16
MT1H,16
ENSG00000310299,16
MT1IP,16
MT1IP,16
MT1X,16
ENSG00000259827,16
DPPA2P4,16
NUP93-DT,16
NUP93,16
MIR138-2,16
SLC12A3,16
MIR6863,16
RPS24P17,16
HERPUD1,16
ENSG00000307937,16
HERPUD1-IT1,16
ENSG00000261114,16
CETP,16
NLRC5,16
CFAP69P1,16
ENSG00000260145,16
CPNE2-DT,16
CPNE2,16
ENSG00000279019,16
ENSG00000279803,16
PSME3IP1,16
ENSG00000285979,16
RSPRY1,16
ARL2BP,16
ENSG00000276663,16
ENSG00000260038,16
PLLP,16
RPL23AP91,16
ENSG00000271456,16
CCL22,16
CX3CL1,16
CCL17,16
ENSG00000299579,16
CIAPIN1,16
COQ9,16
ENSG00000260345,16
POLR2C,16
DOK4,16
CCDC102A,16
ADGRG5,16
HMGB3P32,16
ADGRG1,16
ENSG00000261633,16
ENSG00000306939,16
ADGRG3,16
ENSG00000260467,16
DRC7,16
MTCH2P3,16
ENSG00000288753,16
KATNB1,16
KIFC3,16
ENSG00000276166,16
MIR6772,16
ENSG00000187185,16
RNU6-20P,16
CNGB1,16
SPMIP8,16
ZNF319,16
USB1,16
MMP15,16
ENSG00000293947,16
Y_RNA,16
TIPINP2,16
CFAP20,16
ENSG00000260545,16
