HGNC symbol	Chromosome/scaffold name
RNU6-869P	8
LCA5	6
LRATD2	8
PPP5D1P	19
ARFGAP2	11
LMCD1	3
EVA1CP1	4
STRN4	19
RNU11-4P	8
PRNCR1	8
UNC93B7	4
CCAT2	8
DNAI4	1
AGO2	8
OR7E35P	4
UGT2B27P	4
GOLGA6D	15
SERF2	15
SH3BGRL2	6
COPS7B	2
SLC48A1	12
RPP21	6
SSUH2	3
SRRM2-AS1	16
FAM86MP	4
ALG1L3P	4
OR11M1P	12
KANSL2	12
PRDM6-AS1	5
RNU1-64P	6
THAP12P5	6
TMEM170B	6
ACTBP7	15
GAPDHP55	15
GJD2	15
TUBAP11	15
E2F3	6
AQR	15
ERICD	8
MIR151A	8
RNA5SP278	8
RAD51D	17
ZNF705D	8
SGIP1	1
RN7SL128P	6
FGF20	8
E2F3-IT1	6
RNU6-141P	6
SNORA2C	12
MIR1291	12
SNORA2A	12
HCP5	6
SNORA2B	12
LINC02160	5
CCNT1	12
MICU3	8
MANEALP1	2
SAPCD1-AS1	6
DARS1	2
EHMT2-AS1	6
CAV3	3
RBMXP4	4
C4A-AS1	6
C4B-AS1	6
SEC24B-AS1	4
SNHG32	6
OXTR	3
MLEC	12
CMIP	16
TNPO1-DT	5
UNC119B	12
RPL36AP8	15
TOP2B	3
ZNF770	15
CBL	11
EEF1A1P33	12
PRELID1P4	15
NEDD1	12
THBS1	15
CTHRC1	8
LINC01848	5
M1AP	2
THBS1-IT1	15
FSIP1	15
LINC02933	8
RNU6-1011P	8
PLCG2	16
FKRP	19
GPR176	15
PTMAP15	8
RPF2P2	4
UGT2B26P	4
RPS28P5	2
EPHA4	2
PTK2	8
ANKRD20A17P	4
EIF2AK4	15
SLC3A2	11
RPL6P16	4
APOBEC3AP1	4
RPS14P7	4
NUDT19P5	4
VTI1BP2	4
FAM86KP	4
SRSF2	17
HSPA1B	6
HCG24	6
PSMB9	6
OR7E111FP	4
VAMP2	17
LINC02166	16
IFNG-AS1	12
RPL13	16
TIRAP	11
H3P38	15
H2BC6-AS1	6
SRP14	15
CALCOCO1	12
H4C2	6
BLTP2	17
TREML1	6
TMEM256P2	2
RPL23P5	2
MSTN	2
NANOGP8	15
CAPSL-DT	5
GANC	15
HNRNPMP2	19
ALKBH5	17
INPP1	2
AP2S1	19
TREM2	6
FLII	17
TECRP1	4
LINC02122	5
LINC01094	4
LINC02982	5
KMT5B	11
TREML2	6
CDR2-DT	16
TREML3P	6
TREML4	6
NUCB1	19
RNA5SP207	6
TREML5P	6
TREM1	6
NIPBL-DT	5
LYPLA1P2	4
RNU6-643P	6
CHCHD2P7	4
RPL32P15	6
HIBCH	2
H3C4	6
H1-2	6
RNU6-293P	6
RSPH3	6
LINC02543	6
MDH1P2	6
PITX1-AS1	5
MYLIP	6
NPIPB5	16
UNC93B4	4
OR7E99P	4
OR7E43P	4
UGT2A3P7	4
MIR129-2	11
KLHL2P1	4
HSD17B12	11
EPIST	5
RN7SKP289	12
GABARAPL1	12
MIR4639	6
PERPP3	6
MRPL42P2	6
RNU6-1114P	6
GOLGB1	3
MAPK14	6
H3P14	4
NEUROG2-AS1	4
CNIH3-AS1	1
MRPS30-DT	5
LBR	1
GABARAPL1-AS1	12
KLRD1	12
RPL23AP63	11
OR7E163P	4
PHB1P2	11
OR7E162P	4
C11orf96	11
TIGD3	11
CASP12	11
KLHDC4	16
DNAH14	1
SESTD1	2
RN7SKP151	11
BTBD10	11
LINC01938	5
TOP3A	17
LINC02598	12
KLRK1	12
SEMA6A-AS1	5
SNRPEP4	19
SEPTIN14P4	4
ZNF181	19
GTDC1	2
LINC02227	5
KLRC4-KLRK1	12
CAPN3	15
ODAD1	19
PTH	11
SMAD5-AS1	5
NDUFS5P4	4
RPL23AP84	4
DBET	4
ALG1L7P	4
HMGN2P36	11
FAR1-IT1	11
RPL39P26	11
CENPUP1	11
TRPC7-AS1	5
RNA5SP331	11
TMPRSS13	11
SHMT1	17
EPB41L4A-AS1	5
NWD1	19
AFF4-DT	5
MRPS10	6
KLRC4	12
RN7SL145P	3
LZTFL1	3
KLRC3	12
QKI	6
SLC7A5	16
GDNF-AS1	5
OASL	12
DPF2	11
SEMA6A-AS2	5
MIR6775	16
MMP25-AS1	16
TTL	2
ENPP7P9	4
CCL5	17
TSPAN11-AS1	12
DCDC2B	1
DDX11-AS1	12
POLR1B	2
IFITM3P6	12
LINC02416	12
RPL7AP28	4
WEE1P2	17
LINC02156	12
RPL23AP87	17
DYRK3	1
KRT16P4	17
RPL29P2	17
MAGOH2P	17
RPL21P50	4
ZNF213-AS1	16
RPL21P122	17
ADI1P3	12
STBD1P1	12
RNF126P1	17
LINC02616	4
LINC01479	12
RDM1P5	17
UPF3AP2	17
HMGB1P24	17
RPL12P38	17
TATDN2	3
ZNF461	19
LINC02117	5
SH3GL1P1	17
TNFSF18	1
KRT18P55	17
MAP10	1
DBIL5P	17
LINC02210	17
PLPPR4	1
RNF169	11
LINC01202	5
TCAM1P	17
H1-9P	17
EFCAB15P	17
RGMB-AS1	5
WFDC21P	17
RN7SL239P	11
PCGF3-AS1	4
KRTAP9-9	17
AGAP2-AS1	12
SPCS2	11
CYP27B1	12
RUVBL2	19
TRIM67	1
FOXO3B	17
SEC61A1	3
AIPL1	17
KIAA1586	6
CXXC4-AS1	4
SCAMP1-AS1	5
FPGT	1
KLRC2	12
FGD2	6
RNU6-216P	11
NEU3	11
LINC01470	5
LINC02268	4
OR2AT2P	11
NPM1P50	11
KLRC1	12
HSPD1P13	11
OR2T4	1
INSL5	1
RNU4-55P	11
ZNF124	1
RNU6-277P	11
MSANTD4	11
ACTL9	19
KCNN4	19
KCNIP1-OT1	5
KBTBD3	11
LINC03074	4
MMP25	16
OR6P1	1
FAM72C	1
LINC01339	5
CHCHD5	2
SLC2A7	1
AASDHPPT	11
CKAP2L	2
OR6K2	1
LCE4A	1
LINC01772	1
EIF2S3B	12
RNU1-1	1
RNU1-6P	1
PDE4DIPP8	1
SLC25A39P2	12
RNU1-3	1
KLRA1P	12
ACTRT2	1
MIR4251	1
LDLRAD2	1
MAGOHB	12
IL1A	2
NAP1L4	11
PART1	5
RAF1	3
SERPINB9	6
HSPG2	1
MIR302CHG	4
LYPD5	19
SHROOM3-AS1	4
EIF2B4	2
H2AC15	6
STYK1	12
CHCHD2P4	6
PIMREG	17
CT69	6
LINC00498	4
TH2LCRR	5
ZNF628	19
PDXDC1	16
RFPL4A	19
YBX3	12
LINC03002	6
ZNF93	19
PITPNM3	17
LINC01385	5
FAM8A6P	6
LINC02147	5
H4C12	6
LINC00989	4
BPHL	6
RPL21P29	1
CELA3B	1
ZNF682	19
BTF3-DT	5
LMNB1-DT	5
RN7SL386P	1
RNU6-1022P	1
CELA3A	1
CDH18-AS1	5
BASP1-AS1	5
UBE2V1P14	2
RRN3P4	2
HSPE1P12	12
MIR6761	12
KYNU	2
MAPKAPK5	12
BNIP3P13	19
CYP2U1-AS1	4
ZNF90	19
C8orf88	8
RN7SL186P	1
RNU6-776P	1
LINC00339	1
PIP4P2	8
ABRACL	6
KIAA0753	17
HECA	6
CDC42-AS1	1
RPS8P11	19
PANCR	4
CDC42-IT1	1
MPHOSPH6P1	1
WNT4	1
BNIP3P14	19
BNIP3P15	19
ZNF486	19
SNHG18	5
OTUD6B	8
MIR4418	1
TXLNB	6
AVPR1B	1
RPS2P41	12
ADAM1A	12
ADAM1B	12
TMEM116	12
BNIP3P17	19
RPL22P4	1
ZNF865	19
GNG14	19
FAM72A	1
ZNF526	19
LINC02488	5
LINC02494	4
FCGBP	19
SMAD1-AS2	4
RNA5SP435	17
TXNDC17	17
LRRC69	8
NHSL1-AS1	6
NR2F1-AS1	5
SRGAP2	1
CARM1	19
LINC00243	6
MED31	17
NRGN	11
PHOX2B-AS1	4
SFXN4P1	2
CPP	8
ARHGAP15	2
MIR4661	8
SLC26A7	8
VSIG2	11
C17orf100	17
SPON2	4
MIR4520-1	17
MIR4520-2	17
ALOX15P1	17
ESAM	11
SLC13A5	17
SLC25A3P2	12
IER3-AS1	6
SELPLG	12
SSH1	12
C1QTNF7-AS1	4
PNISR-AS1	6
MTCYBP11	2
MTND6P11	2
MTND5P24	2
LINC01099	4
MTND4P22	2
MTND4LP12	2
MTND3P9	2
MTCO3P5	2
MSANTD2	11
MTATP6P5	2
MTCO2P5	2
WDFY3-AS2	4
ICA1L	2
MIR3188	19
RN7SL513P	19
MIR3189	19
SPACA6	19
ROBO3	11
HCG14	6
LINC01394	6
MIR619	12
DAO	12
RPL23AP73	17
DPRX	19
KSR1	17
TLE6	19
IKBKE	1
CD2AP-DT	6
OR3A2	17
OR3A3	17
C17orf114	17
RNU6-361P	12
CKAP4	12
SSH2	17
RNU7-94P	12
TCP11L2	12
TLE2	19
ROBO4	11
COMMD1	2
RPL31P48	12
RNU6-1012P	12
LINC02144	5
YPEL3-DT	16
LINC02394	12
RPSAP26	2
MIR5192	2
RN7SL297P	2
RTRAFP1	2
VENTXP3	12
SLC30A6P1	2
MCM4	8
ATXN7L3B	12
SLC20A1	2
MIR6769B	1
IKBKE-AS1	1
CORO1A-AS1	16
RASSF5	1
SLX1A	16
RPL9P30	17
BLTP3B	12
RNY4P13	17
H2BN1	17
PAFAH1B1	17
TIA1	2
RPL7AP20	1
LINC00240	6
SPSB4	3
EIF2D	1
ZNF106	15
BRD7P2	3
CCDC15	11
SEC22A	3
HEPACAM	11
GOLGA2P5	12
RN7SL176P	12
CD2BP2-DT	16
MIR1827	12
LINC01847	5
CROCC	1
ACTR6	12
MFSD12	19
API5	11
ADCY5	3
GAA	17
LINC00472	6
LINC02217	5
RNU6-188P	15
MYEF2	15
PCYOX1	2
LINC03000	5
WSCD1	17
THUMPD2	2
RRN3P2	16
ADGRE1	19
DEPDC4	12
LINC02941	6
ALOXE3	17
RNU1-38P	2
MIR6071	2
RNU1-4	1
VASH2	1
RETREG1-AS1	5
ST3GAL5	2
SCYL2	12
GLDN	15
RN7SKP287	11
PPIAP41	11
CTBP2P6	11
CLTC	17
MIR670	11
FCHO2-DT	5
TTC17	11
LINC02116	5
ISL1-DT	5
LRRC3B	3
UST-AS2	6
RIPK2	8
CYB5RL	1
TMPRSS7	3
ALDH1A2-AS1	15
AQP9	15
LINC02057	5
MTCO3P23	15
ATXN7L2	1
MTND3P12	15
MTND5P32	15
LINC02448	12
MTCYBP23	15
CHRD	3
FOXP4-AS1	6
MYO9A	15
COX6B1P6	8
SMIM15-AS1	5
RNU6-925P	8
OSGIN2	8
LINC02452	12
ADGRE4P	19
CENPL	1
OR52P1	11
TCP11L1	11
LINC01276	6
MBD3L2B	19
HNRNPM	19
DECR1	8
ZNF496	1
SNX9-AS1	6
TXNL4B	16
MFSD4B-DT	6
LINC02423	12
LINC02104	5
PIGCP1	11
LINC00294	11
PMFBP1	16
LINC02356	12
CSTF3	11
C5orf34-AS1	5
RABGAP1L	1
LINC02361	12
PHACTR2-AS1	6
LINC02822	12
EIF5A2P1	15
RNU2-65P	15
NUTM1	15
RPL29P23	11
SLFN12	17
HIPK3	11
TRPM1	15
NBN	8
SLFN12L	17
LINC02487	6
RN7SL774P	17
SPNS3	17
SCAT2	12
UBE2D3P2	3
GCKR	2
RNU6-1301P	3
UBE2FP1	3
TCEA1P2	3
RNA5SP129	3
RNU6-230P	3
MIR5092	3
DUTP1	3
TSBP1-AS1	6
C4orf46P1	16
DNAJB6P7	3
WASH4P	16
TP53	17
RNU6-232P	3
LINC02240	5
SATB1	3
BCAP31P1	16
LINC01486	12
HMGN2P3	16
RPL18P13	16
MRPL33	2
ANGPTL8	19
ANKLE1	19
SNX29P1	16
LINC02617	12
LINC02064	5
LINC02538	6
ATXN2-AS	12
VPS51P1	16
RBKS	2
MYG1P1	2
MIR4263	2
FAM133EP	2
DPPA2P4	16
GAPDHP35	16
RPL23AP34	2
FOSL2	2
LINC03003	6
R3HDM2-DT	12
KIAA1549L	11
PLB1	2
PLA2G10DP	16
PLA2G10KP	16
SMG1P6	16
LINC02202	5
LINC03056	12
PLA2G10HP	16
SV2C-AS1	5
AMPD1	1
LMO2	11
HOXC-AS3	12
CA5AP1	16
ABHD8	19
SLCO3A1	15
SLC12A2-DT	5
PLA2G10JP	16
LINC02389	12
CAPRIN1	11
ZSCAN16-AS1	6
ZNF148	3
LINC02400	12
YBX3P1	16
MRPL34	19
LINC02231	12
UBE2U	1
DDA1	19
DUXAP6	15
NPM1P5	15
PKD1P1	16
ST8SIA2	15
CD63-AS1	12
PKD1P2	16
TNS2-AS1	12
CD101	1
NCOA5LP	16
ANO8	19
CES1P2	16
LCE1C	1
TDRD6-AS1	6
H3-7	1
ATP5F1AP3	16
MCHR2-AS1	6
NPL	1
ENO1P2	15
NOX5	15
GTPBP3	19
PLA2G10BP	16
SNRPGP7	2
RNA5SP89	2
SPDYA	2
HCG20	6
IL12A	3
SCML2P2	16
NPIPB10P	16
NAT10	11
RPL29P30	15
WHAMMP1	15
HMGN2P46	15
TRMT61B	2
ACTG1P17	15
LINC02446	12
RCC1	1
CSNK1A1P1	15
GAPDH-DT	12
H2AZ2P1	15
LINC00992	5
ANP32BP1	15
PPIAP46	15
MIR200CHG	12
XXYLT1	3
WDR43	2
RNU6-1209P	8
TMCO5B	15
TDRG1	6
LINC01498	12
MIR3150B	8
MIR3150A	8
RNU6-665P	8
CEBPD	8
MIR184	15
HNRNPCP3	15
ANKRD34C	15
TMED3	15
PRKDC	8
XXYLT1-AS1	3
MIR3137	3
SNORD92	2
RN7SL36P	3
SNORD53	2
RNU6-25P	3
SNORD53B	2
TOGARAM2	2
ACAP2	3
ADAL	15
CHEK2P7	16
TMPO-AS1	12
LINC00485	12
IL9RP3	16
LINC00951	6
SMARCAL1	2
LINC02439	12
TMEM266	15
TP53TG3GP	16
FRG2JP	16
PPP2CA-DT	5
RARRES2P6	16
LINC02441	12
FRG2HP	16
LINC02388	12
PLVAP	19
LINC01331	5
FAM66C	12
ARHGEF33	2
FRG2IP	16
RYR3	15
AGGF1P5	16
ACAP2-IT1	3
RPL31P22	3
CCDC194	19
LINC02125	16
PPP1R2	3
SOCS5	2
MVB12A	19
LINC00336	6
MCFD2	2
MDN1-AS1	6
OR8G2P	11
RNU6-256P	11
MIR125B1	11
BLID	11
MIRLET7A2	11
MIR100	11
LINC01333	5
RNU4ATAC10P	11
RNU4ATAC5P	11
NRXN2	11
RNU6ATAC24P	3
RN7SL73P	3
RPL24P6	3
RPL31P64	3
APOD	3
LINC02216	5
STPG4	2
ARL6	3
HMGN3P1	1
CRNN	1
LCE5A	1
SLC27A1	19
CRCT1	1
CALM2	2
LCE3E	1
LCE3D	1
OVCH1-AS1	12
TEKT2	1
BICD1-AS1	12
MAPKAPK5-AS1	12
CABYRP1	3
RPS15P5	3
LRTM1	3
PPIC-AS1	5
ADPRS	1
LINC02017	3
ZNF875	19
LINC02219	5
CACNA1D	3
COL8A2	1
PDLIM7-AS1	5
NPIPB4	16
LINC02457	12
TRAPPC3	1
LIX1-AS1	5
TMEM242-DT	6
LINC02196	5
BCYRN1	2
EPCAM	2
MAP7D1	1
MRPS35-DT	12
RNU6-144P	8
ZYXP1	8
ZFHX3-AS1	16
TUSC3	8
MICA-AS1	6
RXYLT1-AS1	12
LINC00508	12
LINC00507	12
TMEM30A-DT	6
ZNF571	19
RN7SKP119	2
MIR559	2
KCNIP3	2
GRM5P1	11
NOX4P1	11
OR4C1P	11
OR9M1P	11
TRIM51HP	11
CATSPERG	19
TRIM64DP	11
LINC02370	12
FOLH1B	11
LHX5-AS1	12
DLG4	17
OR51F5P	11
OR51A8P	11
OR51H2P	11
OR52A4P	11
RNU7-90P	16
HBBP1	11
KRT18P18	16
OR52B5P	11
RNU7-71P	16
LINC02126	16
OR10N1P	11
DOCK10	2
FBXO38-DT	5
OR8B1P	11
OR8B9P	11
RN7SL131P	1
UBE2V2P4	1
DEFB130C	11
ZNF362	1
SAA3P	11
SLC25A51P4	11
CARHSP1-DT	16
OR5AQ1P	11
LITAFD	16
OR5BE1P	11
A3GALT2	1
OR5G5P	11
PDE3A-AS1	12
USP7-AS1	16
MIR3605	1
RN7SKP16	1
OR2AH1P	11
RN7SL44P	1
S100A6	1
OR5M2P	11
PPM1AP1	8
ATP6V0D1-DT	16
EEF1A1P49	11
RPL32P19	8
PLBD1-AS1	12
S100A4	1
ENPP7P8	11
SLC6A12-AS1	12
OR6M2P	11
GUCY2EP	11
CTCF-DT	16
RNU6-607P	8
ZNF703	8
CARD17P	11
LINC01023	5
OR10AB1P	11
ERLIN2	8
OR5BA1P	11
GLYATL1P2	11
OR7E14P	11
TSSC2	11
TRPC2	11
S100A3	1
FAM86C2P	11
S100A2	1
SEPTIN7P11	11
GVINP1	11
MROCKI	6
CASP4LP	11
FAUP4	11
FAM86C1P	11
LINC02142	5
OR52B1P	11
S100A16	1
OR52B2	11
OR52W1	11
C11orf42	11
S100A14	1
FHIP1B	11
LINC02411	12
FBXO27	19
FAM135A-AS1	6
PSD2-AS1	5
S100A1	1
TMEM132D-AS1	12
ACTC1	15
SP110	2
FOSB	19
SNAPIN	1
LINC02148	5
LINC02417	12
LINC02997	5
CNGA4	11
LINC02823	12
PLPBP	8
CCKBR	11
SH3D21	1
TPM1	15
LINC01622	6
IQSEC3-AS2	12
LINC02406	12
FUT2	19
APBB1	11
AQP5-AS1	12
LINC02123	5
LENG8	19
STK40	1
LINC02242	5
CAPS2-AS1	12
CRNDE	16
PURPL	5
STAT1	2
CCND2-AS1	12
ADGRA2	8
LINC02865	6
SIMALR	6
LINC00941	12
RPL7AP69	19
USP29	19
LSM10	1
ZIM3	19
SOCS2-AS1	12
LY86-AS1	6
RNU4-27P	1
OSCP1	1
DPPA3P8	19
DUXA	19
ZNF264	19
RAB11FIP1	8
LINC02412	12
ERCC1	19
SNORA63C	1
MRPS15	1
LINC01194	5
BMAL2-AS1	12
LINC02413	12
ZBTB24-DT	6
EVA1B	1
LINC01019	5
ASCL5	1
LINC02378	12
LINC02816	1
RN7SL709P	8
GOT1L1	8
LINC02529	6
KIAA1614-AS1	1
LINC02882	12
LINC02162	5
STX6	1
ACSL6-AS1	5
ADRB3	8
ARHGEF26-AS1	3
LINC01377	5
RPL12P48	8
EIF4EBP1	8
CHD1-DT	5
RANP3	11
RN7SKP297	11
MR1	1
LINC02177	16
RNU6-988P	8
LRP1-AS	12
CHRDL2	11
DNAH8-DT	6
STAR	8
HCG27	6
NDUFS6P1	3
PPP2R3A	3
STAT3	17
TMED5	1
LINC01949	5
MIR6088	19
DNM2	19
LSM1	8
PSORS1C3	6
TRIM69	15
RPL36AP11	1
HCG25	6
CCDC18	1
RNU6-323P	8
BAG4	8
DDN-AS1	12
HNF1A-AS1	12
DDHD2	8
DONSONP1	3
CRIPTOP6	3
RPL31P23	3
DMXL1-DT	5
MICB-DT	6
PCCB	3
MIR4696	11
NDST1-AS1	5
RPL36AP38	11
FBN1	15
XRRA1	11
LINC02198	5
LINC02450	12
LINC01623	6
TMEM269	1
SMARCA4	19
CEP83-DT	12
SVBP	1
CD27-AS1	12
GORAB	1
KLC4-AS1	6
LINC01962	5
PPIAP84	8
GTF2E2	8
MIR3115	1
RNU6-514P	1
RNU6-135P	1
KDM1A	1
LINC02425	12
HCG15	6
RNU5A-3P	8
MIR6842	8
LINC00477	12
CHRNA2	8
LINC00604	5
HMGN3-AS1	6
CASC6	6
EDIL3-DT	5
LINC02367	12
LCE1B	1
LCE1A	1
LCE6A	1
SMCP	1
IVL	1
LINC02470	12
MYZAP	15
LINC01527	1
SPRR4	1
TRDN-AS1	6
SPRR3	1
SPRR1B	1
SPRR2D	1
EPHX2	8
SPRR2A	1
DGAT2	11
SPRR2B	1
LINC01490	12
SPRR2E	1
SPRR2F	1
SPRR2G	1
CADM3	1
RCAN2-DT	6
RASSF8-AS1	12
GCOM1	15
RNA5SP60	1
TRIM66	11
OR10J1	1
ADGRB3-DT	6
FCER1A	1
OSMR-DT	5
CYP2R1	11
MYOM3	1
NHEJ1	2
HOTAIR	12
CALCP	11
ELOVL2-AS1	6
CALCA	11
MYOM3-AS1	1
IL22RA1	1
IFNLR1	1
MSL2	3
MPHOSPH10	2
LINC02408	12
OR7E41P	11
RPS27P11	3
KIAA1143P2	3
EIF4G2	11
WAKMAR2	6
FUCA1P1	2
RPL29P8	2
ERC2	3
RNU6-187P	2
LINC02114	5
RMST	12
TTC7A	2
GULOP	8
CLU	8
ELF3	1
SNORD3B-1	17
SNORD3B-2	17
KYNUP2	17
SNORD3D	17
GRAPL	17
EOMES	3
SLC6A20	3
HDAC5	17
LINC02109	5
CHRFAM7A	15
ITPR3-AS1	6
CRIP1P3	1
LINC01020	5
LGR6	1
MLIP-AS1	6
RPL7AP62	15
RN7SKP265	3
RAMAC	15
C2CD5-AS1	12
LNCSRLR	3
TMEM14B-DT	6
C15orf40	15
MRPS25	3
ETNK1-DT	12
OR4C9P	11
OR4R1P	11
OR4A47	11
OR4A48P	11
OR4A46P	11
LINC02385	12
OR4A40P	11
OR4A43P	11
ILRUN-AS1	6
LINC01619	12
OR4A45P	11
OR4A41P	11
OR4A42P	11
BTBD1	15
OR4A44P	11
ETS1	11
MIR6843	8
HMGN1P36	2
SCARA3	8
RNU7-96P	2
WIPF1	2
DDX39B-AS1	6
LINC01489	12
LINC00511	17
LINC02373	12
STXBP5-AS1	6
SIPA1L2	1
RNU6-1086P	8
MIR3622B	8
MIR3622A	8
CCDC25	8
HDGFL3	15
CARMN	5
MPRIPP1	3
HEG1	3
SMAD3	15
MIR6090	11
ETS1-AS1	11
SRSF4	1
CD59	11
LOH12CR2	12
RNA5SP137	3
GNL3	3
LINC02455	12
MRPS5	2
MROH9	1
SMAD3-AS1	15
LINC01405	12
EPB42	15
FMO3	1
RPL32P33	17
RN7SKP180	17
MYL6P5	17
ROCR	17
NINJ2-AS1	12
SNORD19	3
SNORD19B	3
SNORD19C	3
SNORD69	3
LINC01404	12
MIR1295A	1
MIR1295B	1
GLT8D1	3
FMO2	1
SOX9-AS1	17
DLG2	11
ESCO2	8
LYRM4-AS1	6
MYG1-AS1	12
ZNF514	2
TMEM263-DT	12
CIAO2A	15
FIGNL2-DT	12
LINC02471	12
PEAR1	1
MAP3K5-AS2	6
LRRK2-DT	12
PRPF40A	2
FARS2-AS1	6
LINC02555	12
LINC01554	5
CCL4L2	17
ALDH1A3	15
CACNA1C-IT3	12
RNU6-1276P	8
PBK	8
DENND5B-AS1	12
SMU1P1	1
KRT8P45	1
XAF1	17
ETV3L	1
LINC02414	12
ELL2	5
ETV3	1
LINC00574	6
SPCS1	3
LRRK1	15
CYCSP52	1
NUCKS1P1	1
BTF3P9	1
RNA5SP42	1
C1orf94	1
NEK4	3
GUCY2C-AS1	12
NUP153-AS1	6
CRADD-AS1	12
CAST	5
GPRC5D-AS1	12
CSMD2	1
PRAL	17
FBXO39	17
TEKT1	17
AK3P7	3
AKTIPP1	3
ITIH1	3
SCARA5	8
LINC02410	12
SNRPF-DT	12
ALOX12P2	17
HCG11	6
LINC01581	15
SP6	17
MFSD2B	2
LINC02468	12
SP2	17
LONRF2P4	15
CXADRP2	15
GRAMD4P6	15
POTEB3	15
LINC02526	6
MIR4287	8
WDCP	2
PNPO	17
NUGGC	8
RNU6-370P	2
MIR3118-3	15
FKBP1B	2
NF1P9	15
MIR5701-2	15
LINC02203	15
LINC02453	12
OR11K1BP	15
OR1Q1BP	15
OR4H6BP	15
OR4M2B	15
ELP3	8
OR4N4C	15
PBXIP1	1
OR4N3BP	15
SF3B6	2
FAM228B	2
PWRN1	15
ITIH4	3
LINC00934	12
LINC02443	12
TP53I3	2
PRR15L	17
CDK5RAP3	17
PYGO2	1
LINC01013	6
PFN4	2
PYGO2-AS1	1
CPNE8-AS1	12
SHC1	1
ITSN2	2
PWRN2	15
NPAP1	15
SNRPN	15
SLC38A2-AS1	12
RPL5P22	8
PNOC	8
ITIH4-AS1	3
MUSTN1	3
STIMATE-MUSTN1	3
GMDS-DT	6
ZNF395	8
STIMATE	3
MIR8064	3
ITIH3	3
MTCO1P40	17
MRPL45P2	17
RPL5P1	15
RPS27P2	15
LINC02418	12
FBXO16	8
ELP5	17
SNURF	15
HMGN2P20	2
RPL36AP13	2
FAM228A	2
SNORD107	15
PWAR5	15
SNORD64	15
SNORD108	15
SNORD109A	15
SNORD116-1	15
SNORD116-2	15
SNORD116-3	15
SNORD116-4	15
SNORD116-5	15
SNORD116-6	15
SNORD116-7	15
SLC4A1AP	2
SNORD116-8	15
SNORD116-9	15
SNORD116-10	15
SNORD116-11	15
SNORD116-12	15
SNORD116-13	15
SNORD116-14	15
SNORD116-15	15
SNORD116-16	15
SNORD116-17	15
SNORD116-18	15
SNORD116-19	15
SNORD116-20	15
SNORD116-21	15
SNORD116-22	15
SNORD116-23	15
SNORD116-24	15
SNORD116-25	15
CABP1-DT	12
SNORD116-26	15
SNORD116-27	15
SNORD116-28	15
C2orf73	2
ANP32AP1	15
NUTF2P6	15
CKS1B	1
RBM17P4	15
AKAP13-AS1	15
LINC02820	12
RNU6-1280P	15
LINC02883	15
KLHL25	15
RNU6-178P	8
PEG13	8
MIR1276	15
MIR4258	1
TRAPPC9	8
MIR9-3HG	15
TTC21A	3
RPL23AP32	2
EML6	2
FLAD1	1
GPR84-AS1	12
BRCA1	17
RTN4	2
ZBTB7B	1
TRHDE-AS1	12
EXPH5	11
RNU1-148P	8
LINC02919	6
ADAM28	8
DCST2	1
SYNE1-AS1	6
LINC01625	6
TROAP-AS1	12
OR7E55P	3
RCCD1-AS1	15
EVA1CP5	3
RN7SL677P	15
POGLUT3	11
RNA5SP401	15
SNRPCP10	3
RPS3AP15	3
RN7SL767P	3
USF3	3
ARRDC4	15
DCST1	1
NAA50	3
LINC01582	15
LINC02440	12
RNU6-1186P	15
FAM169BP	15
LRRC28	15
PPP1R12A-AS1	12
POLA2	11
MSRB3-AS1	12
DBTP1	3
GRAMD1C	3
LINC02454	12
LINC02366	12
ADAMDEC1	8
ADAM15	1
PPIB	15
MPZL3	11
CHRNB4	15
CIST1	19
RNU6-433P	2
ZNF558	19
RPL18P11	15
UGP2	2
GOLGA6GP	15
LINC02404	12
ADAM7	8
LDHC	11
ADAMTS7	15
RPS10P4	3
CTDNEP1P1	3
IMPDH2	3
ADCY6-DT	12
MBD3L1	19
LRIG3-DT	12
MORF4L1	15
ST18	8
MUC16	19
LINC02534	6
ALOX12P1	17
TBC1D29P	17
SMURF2P1	17
SH3GL1P2	17
LRRC37BP1	17
RN7SL316P	17
DNAH17-AS1	17
DNAH17	17
BOLA3P2	19
OR1M4P	19
LINC00592	12
WASH5P	19
CCNYL6	19
LDHA	11
IPO5P1	19
CYP2F2P	19
UBE2CP5	19
QRICH1	3
TPM3P9	19
RPL17P47	19
ZNF321P	19
BIRC8	19
LILRP2	19
LINC02874	12
ZNF702P	19
CYP2T1P	19
TMEM277P	19
TEX14BP	19
C19orf48P	19
LILRA6	19
PRANCR	12
LINC01564	6
REEP1	2
LINC02821	12
RPL15P12	8
KRBOX1	3
LINC02445	12
RHOT1	17
HOXC-AS1	12
RNU7-181P	8
MIR5194	8
RNU6-1255P	8
RPAP3-DT	12
ASAP1-IT2	8
RRS1	8
KIR3DL1	19
ZBTB11	3
ADHFE1	8
HOXC13-AS	12
SOX5-AS1	12
CHMP3	2
ZBTB20	3
LINC01012	6
RNU6-640P	2
RNF103	2
BBS4	15
SAMD1	19
C1RL-AS1	12
AMMECR1L	2
GPX1	3
VN2R19P	19
CSNK1G2-AS1	19
CACNA1A	19
GPC1	2
MTND5P15	3
RNU6-681P	3
ASS1P7	3
RN7SKP52	3
TNNT3	11
TUBA1B-AS1	12
TBL1XR1	3
LINC03066	6
ZNF84-DT	12
ZFAND6	15
